Date,Open,High,Low,Close,Adj Close,Volume
2021-08-16,1674.0,1677.050048828125,1653.3499755859375,1656.0999755859375,1616.878173828125,1794407
2021-08-17,1658.0,1665.0,1625.050048828125,1638.75,1599.93896484375,1838525
2021-08-18,1647.0,1661.0999755859375,1627.0999755859375,1632.8499755859375,1594.1787109375,1570228
2021-08-20,1618.9000244140625,1623.0,1590.0,1593.5999755859375,1555.8582763671875,2416059
2021-08-23,1600.0999755859375,1619.0,1567.9000244140625,1580.75,1543.3126220703125,1973841
2021-08-24,1590.0,1613.3499755859375,1582.800048828125,1605.800048828125,1567.76953125,1580003
2021-08-25,1614.949951171875,1626.0,1590.0,1593.800048828125,1556.0537109375,1795313
2021-08-26,1593.800048828125,1602.949951171875,1585.0,1595.75,1557.9573974609375,2051262
2021-08-27,1604.0,1666.699951171875,1598.050048828125,1638.0999755859375,1599.304443359375,4903187
2021-08-30,1646.699951171875,1684.949951171875,1645.0999755859375,1660.0999755859375,1620.7833251953125,3345934
2021-08-31,1660.050048828125,1676.0,1645.0,1672.199951171875,1632.5968017578125,3264644
2021-09-01,1672.25,1718.0,1672.199951171875,1686.4000244140625,1646.4605712890625,3530101
2021-09-02,1687.9000244140625,1710.0,1682.0,1686.199951171875,1646.2652587890625,2400278
2021-09-03,1697.0,1704.300048828125,1672.0999755859375,1691.5,1651.439697265625,2336258
2021-09-06,1700.0,1716.0,1690.199951171875,1694.199951171875,1654.0758056640625,1850835
2021-09-07,1694.199951171875,1705.0,1679.449951171875,1681.699951171875,1641.871826171875,1734879
2021-09-08,1682.0,1694.699951171875,1658.0,1666.550048828125,1627.0806884765625,1644392
2021-09-09,1655.199951171875,1680.5999755859375,1655.199951171875,1670.050048828125,1630.4976806640625,1225239
2021-09-13,1662.050048828125,1675.6500244140625,1660.5,1671.699951171875,1632.108642578125,1578773
2021-09-14,1676.0,1698.800048828125,1675.4000244140625,1696.449951171875,1656.2724609375,1407269
2021-09-15,1700.0,1724.5999755859375,1697.0,1717.0,1676.3358154296875,2757989
2021-09-16,1709.5999755859375,1728.5,1709.25,1721.25,1680.4852294921875,2128381
2021-09-17,1724.0,1741.699951171875,1706.0999755859375,1716.199951171875,1675.5546875,3473932
2021-09-20,1700.199951171875,1735.0,1699.949951171875,1704.3499755859375,1663.9853515625,1820374
2021-09-21,1698.5999755859375,1730.75,1692.4000244140625,1720.9000244140625,1680.1434326171875,2029747
2021-09-22,1720.9000244140625,1730.0,1706.0,1710.9000244140625,1670.3802490234375,1487933
2021-09-23,1718.300048828125,1775.0,1715.050048828125,1769.699951171875,1727.7877197265625,3702946
2021-09-24,1780.0,1810.0,1750.0,1768.75,1726.8602294921875,3612494
2021-09-27,1772.0,1782.75,1737.0,1739.5999755859375,1698.4005126953125,1650711
2021-09-28,1745.300048828125,1759.050048828125,1719.0,1737.1500244140625,1696.0086669921875,1442615
2021-09-29,1732.0,1742.0,1716.5999755859375,1721.0,1680.2410888671875,1698747
2021-09-30,1719.949951171875,1734.25,1697.0,1702.949951171875,1662.618408203125,1792078
2021-10-01,1697.5,1712.5,1687.5,1696.9000244140625,1656.7119140625,1563937
2021-10-04,1696.5,1723.949951171875,1684.050048828125,1715.25,1674.6273193359375,1588493
2021-10-05,1714.5,1740.0,1706.0,1716.699951171875,1676.04296875,1705242
2021-10-06,1716.699951171875,1735.9000244140625,1690.0,1695.050048828125,1654.90576171875,1845661
2021-10-07,1710.0,1729.300048828125,1700.0,1712.449951171875,1671.8934326171875,1378863
2021-10-08,1740.0,1741.0,1720.0,1726.9000244140625,1686.0013427734375,1755402
2021-10-11,1733.75,1746.8499755859375,1715.0,1716.9000244140625,1676.23828125,1528151
2021-10-12,1710.5,1725.550048828125,1700.0,1718.199951171875,1677.5074462890625,1671988
2021-10-13,1727.0,1763.9000244140625,1724.050048828125,1752.050048828125,1710.5557861328125,2105025
2021-10-14,1775.0,1817.9000244140625,1767.449951171875,1789.300048828125,1746.9234619140625,4440909
2021-10-18,1807.1500244140625,1810.5,1782.0,1788.449951171875,1746.093505859375,1918546
2021-10-19,1809.800048828125,1885.0,1802.050048828125,1846.050048828125,1802.3294677734375,6639827
2021-10-20,1855.0,1868.6500244140625,1796.300048828125,1806.699951171875,1763.911376953125,3295376
2021-10-21,1815.0,1826.5,1791.050048828125,1805.75,1762.98388671875,2774633
2021-10-22,1816.0,1831.5,1781.3499755859375,1792.25,1749.8035888671875,1520637
2021-10-25,1792.25,1812.800048828125,1760.3499755859375,1784.1500244140625,1741.8955078125,2488386
2021-10-26,1785.0,1811.9000244140625,1781.550048828125,1796.25,1753.7088623046875,1930107
2021-10-27,1801.0,1814.0,1775.0999755859375,1784.550048828125,1742.2861328125,1408879
2021-10-28,1799.550048828125,1862.0,1791.0,1814.25,1771.28271484375,6379424
2021-10-29,1822.0,1824.9000244140625,1735.800048828125,1766.6500244140625,1724.8099365234375,3984689
2021-11-01,1776.0,1805.0,1751.199951171875,1795.3499755859375,1752.830322265625,2316925
2021-11-02,1800.0,1824.449951171875,1795.4000244140625,1815.6500244140625,1772.6495361328125,1687119
2021-11-03,1818.0,1915.0,1818.0,1889.5,1844.75048828125,11580233
2021-11-04,1900.0,1920.8499755859375,1900.0,1908.949951171875,1863.7398681640625,764191
2021-11-08,1944.550048828125,1953.9000244140625,1912.199951171875,1924.550048828125,1878.9703369140625,3674523
2021-11-09,1933.5,1964.0999755859375,1930.300048828125,1943.5999755859375,1897.5692138671875,3550645
2021-11-10,1932.699951171875,1954.0,1932.0,1950.1500244140625,1903.9642333984375,3208195
2021-11-11,1947.8499755859375,1981.75,1925.6500244140625,1931.699951171875,1885.950927734375,7061537
2021-11-12,1940.0,1965.0,1928.0999755859375,1959.949951171875,1913.531982421875,2026320
2021-11-15,1961.25,1974.5,1943.0,1947.050048828125,1900.9375,1127678
2021-11-16,1950.0,1979.949951171875,1944.0,1955.300048828125,1908.9921875,2279531
2021-11-17,1949.0,1978.9000244140625,1943.550048828125,1952.9000244140625,1906.64892578125,2166686
2021-11-18,1952.9000244140625,1954.0,1893.0,1897.0,1852.07275390625,1883794
2021-11-22,1898.25,1900.0,1837.8499755859375,1864.5,1820.342529296875,2407464
2021-11-23,1850.0,1895.5999755859375,1844.5,1886.3499755859375,1841.675048828125,2028470
2021-11-24,1894.0,1902.4000244140625,1845.949951171875,1862.5,1818.389892578125,1361828
2021-11-25,1855.0,1866.8499755859375,1838.199951171875,1849.9000244140625,1806.08837890625,1930012
2021-11-26,1820.0,1841.75,1768.5999755859375,1778.1500244140625,1736.03759765625,2796595
2021-11-29,1778.0,1790.050048828125,1735.1500244140625,1767.25,1725.395751953125,2111420
2021-11-30,1767.25,1798.9000244140625,1751.300048828125,1764.75,1722.9549560546875,3385628
2021-12-01,1764.0,1794.0,1762.050048828125,1786.0,1743.70166015625,1359786
2021-12-02,1785.949951171875,1794.0,1763.0,1789.199951171875,1746.8258056640625,2813690
2021-12-03,1799.949951171875,1844.800048828125,1796.550048828125,1801.25,1758.5904541015625,3612772
2021-12-06,1799.0,1821.0,1778.0,1782.6500244140625,1740.4310302734375,1566109
2021-12-07,1790.199951171875,1810.0,1772.0999755859375,1798.0999755859375,1755.5150146484375,2097201
2021-12-08,1802.0,1841.0,1802.0,1825.050048828125,1781.826904296875,3433206
2021-12-09,1835.0,1884.1500244140625,1827.949951171875,1879.800048828125,1835.2801513671875,3791595
2021-12-10,1879.800048828125,1890.8499755859375,1861.050048828125,1873.4000244140625,1829.03173828125,1771926
2021-12-13,1893.699951171875,1896.25,1855.050048828125,1861.5,1817.41357421875,1857829
2021-12-14,1850.0,1874.0,1846.199951171875,1865.699951171875,1821.5140380859375,1685243
2021-12-15,1866.0,1898.75,1863.6500244140625,1880.800048828125,1836.256591796875,2176709
2021-12-16,1892.0,1908.0,1866.300048828125,1873.9000244140625,1829.5198974609375,2469902
2021-12-17,1866.5,1874.699951171875,1831.699951171875,1847.0999755859375,1803.3546142578125,2352938
2021-12-20,1821.0,1829.6500244140625,1771.5,1799.3499755859375,1756.7354736328125,2488158
2021-12-21,1817.9000244140625,1852.199951171875,1812.5,1827.550048828125,1784.2677001953125,2077840
2021-12-22,1827.550048828125,1879.550048828125,1827.550048828125,1871.0,1826.6884765625,1692505
2021-12-23,1883.0,1887.8499755859375,1862.0999755859375,1878.449951171875,1833.9620361328125,1677127
2021-12-24,1888.75,1888.75,1850.0,1859.4000244140625,1815.3634033203125,1203991
2021-12-27,1859.4000244140625,1875.6500244140625,1845.800048828125,1866.199951171875,1822.002197265625,1139744
2021-12-28,1872.0999755859375,1909.0,1872.0999755859375,1899.5,1854.5135498046875,1916098
2021-12-29,1895.0,1908.949951171875,1890.050048828125,1894.8499755859375,1849.9737548828125,1287946
2021-12-30,1892.300048828125,1901.699951171875,1880.9000244140625,1885.699951171875,1841.04052734375,1805349
2021-12-31,1887.3499755859375,1907.0999755859375,1887.300048828125,1895.9000244140625,1850.9989013671875,1145546
2022-01-03,1895.0,1937.449951171875,1893.6500244140625,1922.8499755859375,1877.3106689453125,1906676
2022-01-04,1922.8499755859375,1943.0,1914.550048828125,1937.550048828125,1891.6624755859375,1643920
2022-01-05,1940.699951171875,1951.0,1927.6500244140625,1948.5999755859375,1902.4508056640625,1711667
2022-01-06,1944.5,1953.0,1919.5999755859375,1924.5,1878.9215087890625,1372015
2022-01-07,1929.050048828125,1934.949951171875,1897.1500244140625,1904.9000244140625,1859.7857666015625,1447123
2022-01-10,1910.0,1959.949951171875,1907.25,1953.0999755859375,1906.84423828125,2397846
2022-01-11,1949.0,1970.0,1937.6500244140625,1961.1500244140625,1914.70361328125,2232435
2022-01-12,1978.5,1984.0,1960.300048828125,1974.199951171875,1927.4444580078125,1585970
2022-01-13,1975.550048828125,2029.0,1975.550048828125,2018.4000244140625,1970.59765625,2373324
2022-01-14,2014.0,2049.949951171875,2007.0,2044.75,1996.32373046875,3124945
2022-01-17,2044.75,2071.949951171875,2042.0,2069.39990234375,2020.3896484375,1858651
2022-01-18,2075.64990234375,2078.550048828125,2010.550048828125,2022.199951171875,1974.3076171875,1460676
2022-01-19,2019.9000244140625,2027.0,1987.0,2020.9000244140625,1973.0384521484375,2336679
2022-01-20,2020.0,2035.0,1984.0999755859375,2003.5,1956.050537109375,2031107
2022-01-21,1982.1500244140625,1994.800048828125,1943.050048828125,1956.050048828125,1909.724365234375,2209132
2022-01-24,1955.0,1959.0,1881.550048828125,1899.9000244140625,1854.9041748046875,2307120
2022-01-25,1895.0,1931.300048828125,1850.0999755859375,1925.300048828125,1879.7027587890625,2998042
2022-01-27,1914.550048828125,1922.0,1867.0,1910.8499755859375,1865.5948486328125,2932713
2022-01-28,1916.0999755859375,1948.0,1891.300048828125,1897.550048828125,1852.60986328125,2233620
2022-01-31,1890.199951171875,1924.0,1850.449951171875,1909.199951171875,1863.9837646484375,3161064
2022-02-01,1928.6500244140625,1999.9000244140625,1917.0,1990.5,1943.3585205078125,5392787
2022-02-02,1995.0999755859375,2008.0,1970.5999755859375,1982.699951171875,1935.7431640625,3579380
2022-02-03,1981.5,1985.0,1930.0,1933.6500244140625,1887.85498046875,2262217
2022-02-04,1948.0,1957.800048828125,1923.300048828125,1947.949951171875,1901.8160400390625,1440816
2022-02-07,1932.5,1947.5,1874.550048828125,1884.5,1839.868896484375,2641464
2022-02-08,1890.0,1896.949951171875,1848.0,1875.5999755859375,1831.1796875,2040523
2022-02-09,1884.5,1899.9000244140625,1875.5999755859375,1888.800048828125,1844.0670166015625,1390810
2022-02-10,1892.0,1911.0,1881.0,1901.0,1855.9781494140625,1288856
2022-02-11,1889.0,1889.0,1850.0,1871.25,1826.9327392578125,1744894
2022-02-14,1843.25,1846.949951171875,1795.0,1799.0,1756.3939208984375,2290199
2022-02-15,1810.0,1882.0,1806.1500244140625,1876.050048828125,1831.6190185546875,2602134
2022-02-16,1876.050048828125,1887.300048828125,1842.1500244140625,1860.699951171875,1816.6324462890625,1898439
2022-02-17,1869.0,1884.9000244140625,1854.0999755859375,1868.699951171875,1824.4429931640625,1459905
2022-02-18,1870.0,1896.0,1865.1500244140625,1883.0999755859375,1838.501953125,1912482
2022-02-21,1874.949951171875,1883.9000244140625,1848.8499755859375,1863.949951171875,1819.8055419921875,1262585
2022-02-22,1813.0,1855.0,1800.5,1844.449951171875,1800.767333984375,2288298
2022-02-23,1849.0,1852.0,1816.1500244140625,1820.300048828125,1777.1893310546875,1583872
2022-02-24,1783.25,1800.0,1751.0,1757.3499755859375,1715.730224609375,3616355
2022-02-25,1782.0,1798.699951171875,1765.0,1777.050048828125,1734.963623046875,2476882
2022-02-28,1764.9000244140625,1822.25,1752.800048828125,1816.75,1773.723388671875,2553662
2022-03-02,1800.0,1826.949951171875,1768.5,1784.5,1742.2371826171875,3152628
2022-03-03,1810.0,1813.550048828125,1745.550048828125,1752.300048828125,1710.7998046875,2259979
2022-03-04,1740.0,1754.050048828125,1703.0,1711.75,1671.210205078125,3906819
2022-03-07,1658.25,1666.800048828125,1605.550048828125,1634.449951171875,1595.7408447265625,6318251
2022-03-08,1627.9000244140625,1666.0,1595.0,1658.5,1619.22119140625,4421730
2022-03-09,1676.5,1699.800048828125,1650.050048828125,1690.949951171875,1650.9027099609375,3306502
2022-03-10,1740.0,1758.0,1707.0,1728.199951171875,1687.2705078125,2776325
2022-03-11,1720.0,1735.449951171875,1705.800048828125,1728.6500244140625,1687.7098388671875,1577597
2022-03-14,1735.0,1754.0,1715.5,1746.75,1705.3812255859375,1558334
2022-03-15,1748.0,1765.0,1726.5999755859375,1743.449951171875,1702.159423828125,2062332
2022-03-16,1761.0,1770.6500244140625,1746.199951171875,1756.199951171875,1714.607421875,2101909
2022-03-17,1781.1500244140625,1804.5999755859375,1768.449951171875,1787.9000244140625,1745.5567626953125,3383036
2022-03-21,1805.0,1805.0,1745.0,1756.300048828125,1714.705078125,2301462
2022-03-22,1756.300048828125,1777.0,1721.1500244140625,1774.050048828125,1732.03466796875,3986030
2022-03-23,1780.0,1791.550048828125,1759.1500244140625,1767.25,1725.395751953125,1574226
2022-03-24,1755.0,1779.699951171875,1751.0,1771.550048828125,1729.593994140625,1580887
2022-03-25,1775.5999755859375,1777.9000244140625,1739.0,1751.0999755859375,1709.628173828125,1483897
2022-03-28,1752.0,1755.0,1725.0999755859375,1741.5999755859375,1700.353271484375,1799629
2022-03-29,1748.699951171875,1754.0999755859375,1733.0,1746.6500244140625,1705.28369140625,2071779
2022-03-30,1766.9000244140625,1777.050048828125,1754.0999755859375,1773.5999755859375,1731.5953369140625,1712835
2022-03-31,1779.949951171875,1781.3499755859375,1758.0,1767.6500244140625,1725.7862548828125,1401916
2022-04-01,1759.0,1794.0,1759.0,1790.0999755859375,1747.70458984375,2050573
2022-04-04,1784.0,1829.8499755859375,1776.5999755859375,1826.3499755859375,1783.0960693359375,1955281
2022-04-05,1840.0,1845.0,1827.0,1836.050048828125,1792.56640625,1718581
2022-04-06,1833.0,1858.0,1827.699951171875,1852.800048828125,1808.9197998046875,2245496
2022-04-07,1849.9000244140625,1855.8499755859375,1810.1500244140625,1826.300048828125,1783.0472412109375,2003954
2022-04-08,1835.4000244140625,1838.9000244140625,1818.050048828125,1830.75,1787.391845703125,1903321
2022-04-11,1820.25,1829.75,1779.0,1781.5,1739.3082275390625,2262446
2022-04-12,1780.0,1781.5,1733.5999755859375,1747.699951171875,1706.3087158203125,4215141
2022-04-13,1754.199951171875,1772.8499755859375,1747.0999755859375,1760.800048828125,1719.0985107421875,1673417
2022-04-18,1746.300048828125,1749.949951171875,1715.0,1738.3499755859375,1697.1802978515625,1808707
2022-04-19,1748.300048828125,1760.75,1687.0,1705.75,1665.352294921875,2737766
2022-04-20,1709.949951171875,1712.4000244140625,1671.3499755859375,1691.5999755859375,1651.537353515625,3832617
2022-04-21,1702.949951171875,1725.800048828125,1700.0,1714.5,1673.89501953125,1797489
2022-04-22,1701.0,1716.4000244140625,1690.4000244140625,1694.3499755859375,1654.2222900390625,1474689
2022-04-25,1675.0,1675.0,1652.0,1657.3499755859375,1618.0986328125,1964344
2022-04-26,1680.0,1703.0999755859375,1664.0,1699.949951171875,1659.6895751953125,2440990
2022-04-27,1675.0,1691.5999755859375,1666.699951171875,1677.050048828125,1637.3319091796875,1346726
2022-04-28,1690.0,1731.0,1680.0,1719.25,1678.5325927734375,3117433
2022-04-29,1731.0,1739.0,1687.1500244140625,1694.3499755859375,1654.2222900390625,2404830
2022-05-02,1668.5999755859375,1685.949951171875,1655.050048828125,1679.449951171875,1639.675048828125,1399802
2022-05-04,1679.5,1681.9000244140625,1625.050048828125,1633.949951171875,1595.252685546875,1777673
2022-05-05,1650.699951171875,1671.199951171875,1633.0,1637.6500244140625,1598.865234375,1707752
2022-05-06,1616.0,1633.0,1612.0999755859375,1622.449951171875,1584.0250244140625,1439520
2022-05-09,1607.550048828125,1629.8499755859375,1591.25,1616.1500244140625,1577.8743896484375,1400010
2022-05-10,1611.0,1629.5999755859375,1601.0,1607.949951171875,1569.8685302734375,1176030
2022-05-11,1600.5,1609.0,1557.3499755859375,1570.800048828125,1533.598388671875,2988788
2022-05-12,1550.0,1554.949951171875,1513.0999755859375,1526.1500244140625,1490.005859375,3407191
2022-05-13,1530.0,1574.9000244140625,1502.0,1534.5,1498.157958984375,4328846
2022-05-16,1550.0,1567.5,1539.449951171875,1542.9000244140625,1506.359130859375,1775914
2022-05-17,1545.0,1607.9000244140625,1545.0,1604.0999755859375,1566.109619140625,1608711
2022-05-18,1623.0,1623.0,1565.0,1572.5,1535.2579345703125,2984009
2022-05-19,1550.0,1562.75,1540.3499755859375,1547.949951171875,1511.2894287109375,1798843
2022-05-20,1569.4000244140625,1613.449951171875,1561.050048828125,1610.0999755859375,1571.9674072265625,2175224
2022-05-23,1629.0,1660.0,1605.5999755859375,1644.1500244140625,1605.211181640625,4177811
2022-05-24,1644.800048828125,1653.699951171875,1610.0999755859375,1626.300048828125,1587.783935546875,1970395
2022-05-25,1633.0,1639.699951171875,1571.0999755859375,1574.75,1537.4547119140625,1417130
2022-05-26,1575.0,1588.9000244140625,1536.6500244140625,1564.550048828125,1527.4964599609375,3578710
2022-05-27,1575.199951171875,1606.0,1574.0,1600.300048828125,1562.399658203125,1279218
2022-05-30,1620.0,1663.699951171875,1613.5999755859375,1660.8499755859375,1621.5155029296875,2119326
2022-05-31,1660.5,1674.4000244140625,1645.0,1654.5,1615.3160400390625,3534742
2022-06-01,1653.550048828125,1661.0,1638.449951171875,1648.0,1608.9700927734375,1425466
2022-06-02,1632.0,1649.449951171875,1623.699951171875,1637.1500244140625,1598.376953125,1852251
2022-06-03,1657.949951171875,1673.699951171875,1644.949951171875,1652.050048828125,1612.924072265625,2928263
2022-06-06,1652.1500244140625,1662.300048828125,1634.0999755859375,1640.199951171875,1601.3546142578125,1538005
2022-06-07,1630.0,1638.4000244140625,1586.0999755859375,1589.449951171875,1551.8065185546875,2157491
2022-06-08,1595.0,1607.800048828125,1570.0999755859375,1584.550048828125,1547.022705078125,2122442
2022-06-09,1556.199951171875,1600.0,1556.199951171875,1595.0999755859375,1557.3228759765625,1361104
2022-06-10,1570.0,1594.5,1569.050048828125,1585.0999755859375,1547.5595703125,1337799
2022-06-13,1560.1500244140625,1565.949951171875,1518.300048828125,1532.050048828125,1495.7659912109375,2460367
2022-06-14,1532.050048828125,1554.300048828125,1525.199951171875,1544.6500244140625,1508.0677490234375,1983405
2022-06-15,1547.949951171875,1567.0,1539.050048828125,1560.3499755859375,1523.395751953125,1461683
2022-06-16,1568.4000244140625,1575.0,1516.75,1527.4000244140625,1491.226318359375,2329325
2022-06-17,1522.0,1529.949951171875,1481.4000244140625,1489.949951171875,1454.6629638671875,4548572
2022-06-20,1490.0,1497.8499755859375,1456.3499755859375,1471.800048828125,1436.9429931640625,1837431
2022-06-21,1480.0,1515.199951171875,1476.9000244140625,1500.300048828125,1464.7679443359375,1458922
2022-06-22,1490.0,1490.949951171875,1468.0,1478.75,1443.728271484375,1906619
2022-06-23,1481.5,1511.75,1481.5,1494.300048828125,1458.91015625,1828491
2022-06-24,1501.75,1512.0,1489.0,1494.8499755859375,1459.447021484375,1731440
2022-06-27,1524.0,1544.699951171875,1509.75,1535.800048828125,1499.42724609375,2389778
2022-06-28,1530.0,1557.5,1524.0999755859375,1551.5,1514.75537109375,2072405
2022-06-29,1531.25,1554.0,1525.4000244140625,1547.9000244140625,1511.24072265625,1480197
2022-06-30,1549.050048828125,1566.9000244140625,1542.0999755859375,1558.25,1521.3455810546875,3308971
2022-07-01,1560.949951171875,1576.0,1534.5999755859375,1572.1500244140625,1534.9163818359375,1294305
2022-07-04,1572.0999755859375,1587.449951171875,1550.199951171875,1581.699951171875,1544.2401123046875,1269969
2022-07-05,1584.0,1597.25,1561.5999755859375,1564.9000244140625,1527.838134765625,1445200
2022-07-06,1565.550048828125,1590.5,1551.800048828125,1556.1500244140625,1519.2952880859375,2422594
2022-07-07,1565.9000244140625,1614.1500244140625,1565.6500244140625,1611.0999755859375,1572.94384765625,1697912
2022-07-08,1621.0,1702.0,1618.0,1687.449951171875,1647.485595703125,6516138
2022-07-11,1684.949951171875,1688.8499755859375,1653.4000244140625,1663.0,1623.6146240234375,1316037
2022-07-12,1655.0,1672.9000244140625,1649.050048828125,1653.75,1614.5838623046875,781516
2022-07-13,1664.0,1683.25,1644.4000244140625,1647.25,1608.2376708984375,1914814
2022-07-14,1651.8499755859375,1667.3499755859375,1634.5999755859375,1646.1500244140625,1607.163818359375,1170472
2022-07-15,1653.9000244140625,1687.8499755859375,1649.199951171875,1684.8499755859375,1644.947265625,1345141
2022-07-18,1696.050048828125,1734.5999755859375,1690.0,1727.6500244140625,1686.733642578125,3200640
2022-07-19,1719.949951171875,1734.949951171875,1714.0,1729.800048828125,1688.8326416015625,1351783
2022-07-20,1740.3499755859375,1746.8499755859375,1727.949951171875,1739.949951171875,1698.7423095703125,1509911
2022-07-21,1726.9000244140625,1768.949951171875,1715.0999755859375,1765.1500244140625,1745.4146728515625,2827327
2022-07-22,1765.5,1779.550048828125,1752.550048828125,1767.75,1747.985595703125,1495629
2022-07-25,1765.0,1785.5,1760.050048828125,1782.449951171875,1762.5211181640625,1916615
2022-07-26,1780.75,1780.75,1741.9000244140625,1751.25,1731.6700439453125,1585897
2022-07-27,1754.0,1819.5,1750.0,1796.6500244140625,1776.5623779296875,5369460
2022-07-28,1805.0,1816.0,1786.949951171875,1801.25,1781.1109619140625,1831059
2022-07-29,1814.949951171875,1832.5,1794.0,1808.050048828125,1787.8349609375,1747781
2022-08-01,1808.0,1817.8499755859375,1790.300048828125,1814.699951171875,1794.4105224609375,1341943
2022-08-02,1809.0,1811.6500244140625,1775.699951171875,1793.050048828125,1773.002685546875,1749346
2022-08-03,1793.050048828125,1804.0,1773.0,1789.800048828125,1769.7890625,1264299
2022-08-04,1793.800048828125,1814.800048828125,1775.0,1780.0999755859375,1760.1973876953125,1856927
2022-08-05,1782.949951171875,1807.0,1775.300048828125,1787.449951171875,1767.4652099609375,1430542
2022-08-08,1796.4000244140625,1832.050048828125,1790.25,1829.6500244140625,1809.1934814453125,2625195
2022-08-10,1830.0,1867.0,1822.25,1855.1500244140625,1834.408447265625,3422074
2022-08-11,1870.050048828125,1878.800048828125,1855.199951171875,1867.1500244140625,1846.274169921875,1918049
2022-08-12,1865.0,1869.0,1838.0,1846.449951171875,1825.8055419921875,1041383
2022-08-16,1860.0,1864.0,1842.0,1848.9000244140625,1828.228271484375,1426893
2022-08-17,1861.449951171875,1867.3499755859375,1850.050048828125,1855.699951171875,1834.9520263671875,1748371
2022-08-18,1857.0,1898.550048828125,1850.0,1894.550048828125,1873.3677978515625,2519639
2022-08-19,1894.0999755859375,1942.0,1892.75,1936.050048828125,1914.40380859375,4134598
2022-08-22,1937.0999755859375,1944.0,1875.0,1880.6500244140625,1859.623291015625,3175874
2022-08-23,1870.0,1911.949951171875,1865.699951171875,1877.050048828125,1856.0634765625,1811509
2022-08-24,1876.0,1898.0,1851.5999755859375,1893.3499755859375,1872.1812744140625,1534933
2022-08-25,1900.0,1918.0,1873.0,1877.9000244140625,1856.9039306640625,1121363
2022-08-26,1890.199951171875,1912.0,1887.199951171875,1905.4000244140625,1884.096435546875,1119310
2022-08-29,1870.0,1890.0,1861.0,1881.5,1860.4637451171875,1183546
2022-08-30,1893.9000244140625,1928.0,1889.1500244140625,1922.5,1901.0052490234375,1394462
2022-09-01,1905.0,1930.5,1892.0999755859375,1912.949951171875,1891.56201171875,2014905
2022-09-02,1900.5,1958.800048828125,1900.25,1940.5,1918.8040771484375,3201140
2022-09-05,1947.949951171875,1972.75,1942.0999755859375,1968.3499755859375,1946.3426513671875,2474746
2022-09-06,1973.800048828125,1985.0999755859375,1951.300048828125,1962.300048828125,1940.3604736328125,1172733
2022-09-07,1941.0999755859375,1961.3499755859375,1934.0,1958.0999755859375,1936.207275390625,1238549
2022-09-08,1967.9000244140625,1977.0,1947.550048828125,1974.4000244140625,1952.3250732421875,1632797
2022-09-09,1977.3499755859375,1987.4000244140625,1944.0,1949.75,1927.95068359375,980869
2022-09-12,1949.75,1967.0,1947.9000244140625,1961.9000244140625,1939.96484375,791708
2022-09-13,1968.9000244140625,1995.0,1963.0999755859375,1991.3499755859375,1969.08544921875,1761021
2022-09-14,1964.6500244140625,1972.949951171875,1949.4000244140625,1953.9000244140625,1932.05419921875,2322752
2022-09-15,1959.0999755859375,1984.699951171875,1954.800048828125,1957.5,1935.614013671875,1566565
2022-09-16,1947.0,1956.9000244140625,1915.0,1920.0,1898.533203125,3881617
2022-09-19,1921.0999755859375,1931.949951171875,1905.0,1910.699951171875,1889.3372802734375,1755456
2022-09-20,1931.0,1955.800048828125,1925.0,1932.699951171875,1911.0911865234375,1666658
2022-09-21,1921.0999755859375,1946.300048828125,1891.5999755859375,1895.6500244140625,1874.45556640625,1618385
2022-09-22,1882.0,1905.5999755859375,1873.0,1888.199951171875,1867.0887451171875,1875115
2022-09-23,1890.0,1895.449951171875,1852.550048828125,1856.8499755859375,1836.0892333984375,1948766
2022-09-26,1849.0,1876.800048828125,1818.0,1851.449951171875,1830.7496337890625,1529101
2022-09-27,1856.0,1864.0,1832.5,1841.199951171875,1820.6142578125,1443698
2022-09-28,1829.699951171875,1856.0,1825.5999755859375,1835.449951171875,1814.9285888671875,1853503
2022-09-29,1844.6500244140625,1857.4000244140625,1797.4000244140625,1815.5,1795.2015380859375,2377718
2022-09-30,1823.949951171875,1882.949951171875,1816.050048828125,1847.699951171875,1827.0416259765625,2339518
2022-10-03,1852.0,1852.0,1814.0,1819.300048828125,1798.9591064453125,1850414
2022-10-04,1835.300048828125,1880.949951171875,1835.300048828125,1871.550048828125,1850.625,1637532
2022-10-06,1882.0,1919.0,1878.0999755859375,1912.949951171875,1891.56201171875,2771898
2022-10-07,1905.0,1928.949951171875,1903.050048828125,1924.550048828125,1903.0323486328125,1469264
2022-10-10,1905.0,1917.0,1883.5,1909.6500244140625,1888.2989501953125,1656954
2022-10-11,1923.800048828125,1923.800048828125,1871.25,1878.949951171875,1857.942138671875,1047963
2022-10-12,1880.0,1916.0,1858.050048828125,1911.25,1889.881103515625,1907748
2022-10-13,1901.0,1912.0,1868.25,1876.1500244140625,1855.173583984375,1303645
2022-10-14,1900.0,1936.75,1898.449951171875,1911.5999755859375,1890.2271728515625,1819114
2022-10-17,1902.9000244140625,1914.0,1878.4000244140625,1883.199951171875,1862.144775390625,2588147
2022-10-18,1893.0999755859375,1931.199951171875,1893.0999755859375,1918.0999755859375,1896.6544189453125,1401849
2022-10-19,1920.0,1947.0,1901.6500244140625,1904.9000244140625,1883.6021728515625,1636141
2022-10-20,1898.6500244140625,1917.800048828125,1886.300048828125,1904.1500244140625,1882.8604736328125,1374019
